pathway	pval	padj	ES	NES	collection	label	dataset	contrast	tissue	sex
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.854263565891473	0.935569819547051	-0.172546365709738	-0.839979043492071	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_KRAS_SIGNALING_DN	0.0168050773100341	0.0494266979706884	0.330834281124891	1.48077262018026	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_KRAS_SIGNALING_UP	0.00794219234187919	0.0305468936226123	-0.293485443025862	-1.41443542887424	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_MITOTIC_SPINDLE	0.477777777777778	0.66358024691358	0.19269760543433	0.987395769867883	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_MTORC1_SIGNALING	0.025526261719586	0.0671743729462789	-0.272323184011472	-1.32738329903379	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_MYC_TARGETS_V1	1.66690909834325e-06	1.66690909834325e-05	-0.383729730593838	-1.86736027316157	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_MYC_TARGETS_V2	0.255972696245734	0.399957337883959	-0.284360860129581	-1.13023756050941	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_MYOGENESIS	0.126614987080103	0.241293098435956	0.242721773562973	1.19201985145384	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_NOTCH_SIGNALING	0.0353165276446614	0.0882913191116535	0.403320105029977	1.4637481601354	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.66980030843825e-10	2.41745007710956e-08	-0.451943901963448	-2.18896377661203	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_P53_PATHWAY	0.860724233983287	0.935569819547051	0.169820902927155	0.862623186410379	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_PANCREAS_BETA_CELLS	0.799632352941177	0.929805061559508	-0.260128149685056	-0.773636838014269	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_PEROXISOME	0.00111749708996686	0.00660091363425758	-0.391246339742032	-1.7100908817515	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.253311258278146	0.399957337883959	-0.252718684915303	-1.11393805872247	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_PROTEIN_SECRETION	1.50484547465535e-06	1.66690909834325e-05	-0.482110351138838	-2.11648916790189	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.114155251141553	0.228310502283105	0.31561915916688	1.25675230281042	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_SPERMATOGENESIS	0.402356902356902	0.591701326995445	-0.249206747875885	-1.02698288794401	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_TGF_BETA_SIGNALING	0.376777251184834	0.570874623007324	0.259782285921172	1.05193532380051	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0763239875389408	0.165921712041176	-0.261303226239126	-1.25710336099414	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.451718494271686	0.645312134673837	-0.221070197720607	-0.999168081014863	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_UV_RESPONSE_DN	0.00118816445416636	0.00660091363425758	-0.346643636772344	-1.5966662113854	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_UV_RESPONSE_UP	0.082089552238806	0.171019900497512	0.255304290518035	1.25221318515323	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0147064582045483	0.0459576818892134	0.42079247831422	1.56537211419534	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_XENOBIOTIC_METABOLISM	0.65	0.833333333333333	0.182966728664168	0.937102503495172	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_ADIPOGENESIS	0.000185748427515059	0.00132677448225042	-0.308437359300888	-1.64804520008902	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_ALLOGRAFT_REJECTION	0.0844590301754992	0.168918060350998	-0.233412744180112	-1.22703794763663	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_ANDROGEN_RESPONSE	0.0478005601996398	0.119323285451975	-0.287886697730796	-1.38708367534255	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_ANGIOGENESIS	0.66109785202864	0.768718432591441	-0.24151972747535	-0.876660213140368	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_APICAL_JUNCTION	0.23644578313253	0.407665143331948	0.232912854479281	1.11307807148746	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_APICAL_SURFACE	0.427848101265823	0.548523206751055	-0.268673204001039	-1.03068392661055	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_APOPTOSIS	0.692307692307692	0.786713286713287	-0.178482774045408	-0.923770111977346	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_BILE_ACID_METABOLISM	0.0084606245473415	0.0302165162405053	-0.307919263486127	-1.50170794710768	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.71356783919598	0.7928531546622	-0.195085787274276	-0.894652162894051	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_COAGULATION	0.405529953917051	0.542817439638701	0.220415959086046	1.02949455305078	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_COMPLEMENT	0.0501157798898293	0.119323285451975	-0.242685143588973	-1.2807251269998	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_DNA_REPAIR	3.55343533687153e-06	4.44179417108942e-05	0.410493562041815	1.94612103735504	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_E2F_TARGETS	2.30729054213712e-08	5.7682263553428e-07	-0.385240568276233	-2.05124753655937	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.376470588235294	0.542817439638701	-0.196608784114302	-1.03443888893479	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.300898203592814	0.485319683214217	0.22250510955422	1.07192813526027	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_ESTROGEN_RESPONSE_LATE	0.246987951807229	0.411646586345382	0.231863322166159	1.10806241270956	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_FATTY_ACID_METABOLISM	1.22289284015836e-05	0.000122289284015836	-0.362970479440004	-1.87857653653845	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_G2M_CHECKPOINT	1.03965679890173e-07	1.73276133150288e-06	-0.380683953570648	-2.02547301777797	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_GLYCOLYSIS	0.903726708074534	0.922170110280137	-0.157241708900185	-0.828353890021258	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_HEDGEHOG_SIGNALING	0.884413309982487	0.921263864565091	0.215917235618408	0.72933308719442	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_HEME_METABOLISM	0.00500782224392511	0.0192608547843274	-0.283211328774109	-1.49248441212822	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_HYPOXIA	0.375	0.542817439638701	-0.194381029994279	-1.03036261267548	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_IL2_STAT5_SIGNALING	0.0618804626661088	0.134522744926324	-0.244002509490364	-1.29339299820186	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.229773462783172	0.407665143331948	0.263783464532884	1.14662743687808	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_INFLAMMATORY_RESPONSE	0.0203501950143748	0.0565283194843746	-0.264116997335439	-1.37253303833799	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.826291079812207	0.879033063630007	0.18507400895183	0.840192302191506	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0715706311386596	0.149105481538874	-0.233054207946026	-1.24335520056853	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_KRAS_SIGNALING_DN	0.588330632090762	0.700393609631859	0.212580420616236	0.93968721862657	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_KRAS_SIGNALING_UP	0.00178034219333674	0.0074180924722364	-0.294746759430724	-1.55547049696637	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_MITOTIC_SPINDLE	3.77799556715675e-11	1.88899778357837e-09	-0.427415193520885	-2.28376860612419	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_MTORC1_SIGNALING	0.0304576646263582	0.0801517490167322	-0.249695444559026	-1.33417488666851	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_MYC_TARGETS_V1	0.40606936416185	0.542817439638701	0.207075449938542	1.02511963511582	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_MYC_TARGETS_V2	0.000441560861024811	0.00220780430512406	0.456098817845704	1.84236672128278	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_MYOGENESIS	0.381761978361669	0.542817439638701	0.221864680365482	1.04141646234954	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_NOTCH_SIGNALING	0.519736842105263	0.63382541720154	0.269415235332521	0.968432269274696	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.141605839416058	0.272023435865244	0.238565013652093	1.17335512608309	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_P53_PATHWAY	0.014326488057586	0.0447702751799562	0.290887753572043	1.42451614632374	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_PANCREAS_BETA_CELLS	0.472727272727273	0.590909090909091	-0.308146428613246	-0.982510007773829	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_PEROXISOME	0.0555188126861763	0.12617911974131	-0.289667917170856	-1.38010243887041	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.146892655367232	0.272023435865244	-0.24536709514001	-1.17947126888875	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_PROTEIN_SECRETION	0.000219992849565015	0.00137495530978134	-0.38851128137062	-1.85361327028887	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0177101797406632	0.052088763943127	0.399287448703559	1.55116891364694	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_SPERMATOGENESIS	0.0119595833254764	0.0398652777515879	-0.349359854873092	-1.56005626627341	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_TGF_BETA_SIGNALING	0.412541254125413	0.542817439638701	0.259155527318791	1.03034599352268	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.953937592867756	0.953937592867756	0.157126372846926	0.762051849306989	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0004300063016957	0.00220780430512406	0.384596863058255	1.7818172129599	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_UV_RESPONSE_DN	3.05434782863606e-05	0.000254528985719671	-0.362950760099494	-1.85520659168423	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_UV_RESPONSE_UP	0.00129237570395752	0.00587443501798872	0.351107365754956	1.64648452438029	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.407467532467532	0.542817439638701	0.2817408877334	1.02706838817043	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_XENOBIOTIC_METABOLISM	0.745098039215686	0.809889173060529	-0.170110276560918	-0.907244046008034	Hallmark	GXL_C2_Liver_male	GXL	C2	Liver	male
HALLMARK_ADIPOGENESIS	6.92959486923034e-06	5.77466239102528e-05	0.374473931000044	1.80527771461938	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_ALLOGRAFT_REJECTION	0.0342030860729819	0.100597311979359	-0.25039508325351	-1.29818354155783	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_ANDROGEN_RESPONSE	0.352941176470588	0.519031141868512	-0.21940214422372	-1.03797173480068	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_ANGIOGENESIS	0.99327731092437	0.99327731092437	0.143919498540443	0.48733031076423	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_APICAL_JUNCTION	2.9243432113161e-05	0.000146217160565805	-0.351454257685527	-1.81207565953853	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_APICAL_SURFACE	0.014720580593569	0.0490686019785633	-0.412404189362115	-1.58691623469443	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_APOPTOSIS	0.259136212624585	0.404900332225914	-0.212535082808152	-1.07907679306066	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_BILE_ACID_METABOLISM	0.00238638048247618	0.00994325201031743	-0.336311374674367	-1.61821357148039	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.13762792990891e-05	7.75003601573456e-05	-0.461801324452203	-2.08582973314891	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_COAGULATION	0.454258675078864	0.613863074430898	-0.203361348758515	-1.00174404486671	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_COMPLEMENT	0.0117256543515561	0.0418773369698432	-0.266537887578837	-1.39512809343111	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_DNA_REPAIR	1.24000576251753e-05	7.75003601573456e-05	0.393497225345026	1.83340535631642	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_E2F_TARGETS	0.0222291981343184	0.0694662441697451	-0.250330302307569	-1.32343746141229	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.877966101694915	0.923831070889894	-0.163724535847291	-0.848689614502753	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0650829832289866	0.14791587097497	-0.237081571183495	-1.23402413466284	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_ESTROGEN_RESPONSE_LATE	0.105960264900662	0.193389592123769	-0.228405370374685	-1.17764347169806	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_FATTY_ACID_METABOLISM	5.74416204783325e-07	7.18020255979157e-06	0.429095150951624	1.9910763237379	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_G2M_CHECKPOINT	0.147260273972603	0.237516570923553	-0.215901481547316	-1.1388488811461	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_GLYCOLYSIS	0.757022471910112	0.841136079900125	0.185359849683229	0.885637273992883	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_HEDGEHOG_SIGNALING	0.285365853658537	0.432372505543237	-0.314764014049879	-1.10662184734947	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_HEME_METABOLISM	0.97594501718213	0.99327731092437	-0.143442808958672	-0.749390222109695	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_HYPOXIA	0.693389592123769	0.829482614953413	0.190051954059983	0.909180993987472	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_IL2_STAT5_SIGNALING	0.127147766323024	0.211912943871707	-0.22053756335706	-1.15748291496928	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.650793650793651	0.829482614953413	0.21337854488212	0.890662992124214	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_INFLAMMATORY_RESPONSE	0.0976430976430976	0.193389592123769	-0.231220376127101	-1.18198116844058	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.708454810495627	0.829482614953413	-0.188646106349568	-0.90117090042821	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.00375475474896996	0.0144413644191152	-0.272365683960765	-1.43809196170788	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_KRAS_SIGNALING_DN	0.000260701305449474	0.00118500593386125	-0.389028831781475	-1.81577670278892	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_KRAS_SIGNALING_UP	0.740484429065744	0.841136079900125	-0.175001932176595	-0.916005278656976	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_MITOTIC_SPINDLE	6.21020798011129e-13	1.55255199502782e-11	-0.443844647475687	-2.3628884320386	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_MTORC1_SIGNALING	0.0519657786199599	0.126393552131181	-0.232486900588238	-1.23768667961812	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_MYC_TARGETS_V1	5.54635698428898e-12	9.2439283071483e-11	0.464176052097787	2.25347800628628	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_MYC_TARGETS_V2	1.51386904649357e-06	1.51386904649357e-05	0.543720678912487	2.15312693856962	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_MYOGENESIS	0.122516556291391	0.211235441881708	-0.233508051896736	-1.17343463540215	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_NOTCH_SIGNALING	0.085	0.184782608695652	-0.369394517228491	-1.38153141522632	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.06461385283659e-18	5.32306926418297e-17	0.547518960164781	2.63913050486297	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_P53_PATHWAY	0.108298171589311	0.193389592123769	0.25125122701304	1.20684340399546	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_PANCREAS_BETA_CELLS	0.645907473309609	0.829482614953413	0.285939780359	0.849850001968474	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_PEROXISOME	0.0506912442396313	0.126393552131181	0.318659525277978	1.37228498590848	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.886877828054299	0.923831070889894	0.177243290615431	0.769719671208018	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_PROTEIN_SECRETION	0.0424242424242424	0.117845117845118	0.323134054628135	1.39498028575607	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.103960396039604	0.193389592123769	0.346644167557703	1.31747082620516	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_SPERMATOGENESIS	0.370666666666667	0.52952380952381	-0.237047623193277	-1.05375544069248	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_TGF_BETA_SIGNALING	0.807073954983923	0.877254298895568	0.20401023901561	0.791487737856582	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.093969144460028	0.193389592123769	0.257792052707023	1.23126029771778	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.25029949498588e-05	0.000125016638610327	0.434706928190246	1.93539460648775	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_UV_RESPONSE_DN	0.713355048859935	0.829482614953413	-0.182152586195416	-0.91052545952015	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_UV_RESPONSE_UP	0.69753979739508	0.829482614953413	0.195429915737767	0.895831748505128	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0530852918950959	0.126393552131181	-0.376800192795666	-1.44423171671541	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_XENOBIOTIC_METABOLISM	0.446735395189003	0.613863074430898	-0.190984944830939	-1.009181374173	Hallmark	GXL_C3_Liver_male	GXL	C3	Liver	male
HALLMARK_ADIPOGENESIS	0.000342456638746019	0.0011415221291534	-0.334815392936849	-1.62108786909808	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_ALLOGRAFT_REJECTION	5.09549559401291e-22	1.27387389850323e-20	0.599536153765383	2.87970165730454	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_ANDROGEN_RESPONSE	0.814317673378076	0.885127905845735	0.192641431434522	0.844682996865138	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_ANGIOGENESIS	0.452930728241563	0.503256364712848	-0.287795517682184	-0.995134803472764	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_APICAL_JUNCTION	0.982102908277405	0.997722095671982	0.156591489322964	0.763918958681797	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_APICAL_SURFACE	0.132854578096948	0.201294815298406	-0.365547157693112	-1.28259275949291	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_APOPTOSIS	0.0125463750075739	0.0298723214466046	0.293956929163052	1.3937739842743	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_BILE_ACID_METABOLISM	0.000378916659884958	0.00118411456214049	-0.417291880573167	-1.77355121180064	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00712214309520963	0.0178053577380241	0.371003647532509	1.55465257252177	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_COAGULATION	0.000517474224373372	0.00152198301286286	0.380177428681934	1.69364502521039	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_COMPLEMENT	2.0068439924757e-05	8.36184996864876e-05	0.374474457230376	1.82037485859201	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_DNA_REPAIR	0.026391429123683	0.0573726720080066	0.277684575549789	1.32290766076301	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_E2F_TARGETS	0.243727598566308	0.348182283666155	-0.2299508871795	-1.09995865730285	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.272522522522523	0.36432614717572	0.219020746780842	1.07971173628216	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0574506283662478	0.0990528075280134	-0.270466750749425	-1.27886325522565	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0359642159781886	0.0749254499545595	-0.276749286904587	-1.30775340569821	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_FATTY_ACID_METABOLISM	3.54778701207262e-06	1.97099278448479e-05	-0.426544915451538	-1.965114257967	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_G2M_CHECKPOINT	0.327956989247312	0.40994623655914	-0.221508453411095	-1.05823891441036	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_GLYCOLYSIS	0.423340961098398	0.492256931509765	0.205118713268353	1.00670046241852	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_HEDGEHOG_SIGNALING	0.997722095671982	0.997722095671982	0.145035031527283	0.507481767304553	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_HEME_METABOLISM	0.161870503597122	0.238044858231062	-0.244254986374673	-1.15420456494392	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_HYPOXIA	0.276887871853547	0.36432614717572	0.220515731362105	1.0822673621317	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_IL2_STAT5_SIGNALING	1.71407678392284e-07	1.4283973199357e-06	0.401163045933695	1.97088586812635	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	7.52416576656061e-12	7.52416576656061e-11	0.624298098611868	2.62553152940577	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_INFLAMMATORY_RESPONSE	4.48814127584397e-13	5.61017659480496e-12	0.512147437109894	2.48190494305069	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.22875775644518e-15	2.0479295940753e-14	0.630113180086154	2.76997153572768	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.79560062801215e-28	2.39780031400608e-26	0.623783670629188	3.07989174505435	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_KRAS_SIGNALING_DN	0.0707964601769911	0.114187838995147	-0.299061538784988	-1.30963156558077	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_KRAS_SIGNALING_UP	0.000673265446523722	0.00187018179589923	0.324284165862967	1.59155161675646	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_MITOTIC_SPINDLE	1.33586318214737e-05	6.07210537339712e-05	-0.377638644437038	-1.80799938288234	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_MTORC1_SIGNALING	0.000105184061110901	0.000375657361110359	0.334149974917461	1.65868522137039	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_MYC_TARGETS_V1	2.13163623586987e-06	1.52259731133562e-05	0.37187056134085	1.84592623270775	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
HALLMARK_MYC_TARGETS_V2	0.0600712863511341	0.100118810585224	0.344948248322729	1.3742399086854	Hallmark	GXL_C1_Muscle_male	GXL	C1	Muscle	male
