ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Tissue	Gender	group	direction
R-MMU-5668599	RHO GTPases Activate NADPH Oxidases	6/177	21/6810	0.285714285714286	10.9927360774818	7.49142544696316	1.11098504152347e-05	0.00119541990467926	0.00114606877967685	Cybb/Ncf4/Prkcd/Prkcz/S100a8/S100a9	6	Muscle	Female	WT	Up
R-MMU-2172127	DAP12 interactions	7/177	34/6810	0.205882352941176	7.92123629112662	6.60860413526256	2.11484982972909e-05	0.00189631534732375	0.00181802880099518	Clec5a/H2-Q4/H2-Q6/H2-Q7/H2-T22/Plcg2/Trem2	7	Muscle	Female	WT	Up
R-MMU-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	6/177	27/6810	0.222222222222222	8.54990583804143	6.42075073765911	5.32238461733158e-05	0.00409063274874913	0.00392175708645485	H2-Q4/H2-Q6/H2-Q7/H2-T22/Tap1/Tap2	6	Muscle	Female	WT	Up
R-MMU-418594	G alpha (i) signalling events	13/177	143/6810	0.0909090909090909	3.49768875192604	4.93076620649785	8.00164907812259e-05	0.00538110900503744	0.00515895795826325	Ccl5/Cx3cl1/Cx3cr1/Cxcl10/Gna14/Gpr37l1/Gpsm3/Kng2/Penk/Pla2g4a/Ppbp/Prkar1b/Prkcd	13	Muscle	Female	WT	Up
R-MMU-6803157	Antimicrobial peptides	5/177	19/6810	0.263157894736842	10.1248884924175	6.50595122226522	9.69437547172514e-05	0.00579508222643125	0.00555584091362026	Camp/Lcn2/Prtn3/S100a8/S100a9	5	Muscle	Female	WT	Up
R-MMU-1236977	Endosomal/Vacuolar pathway	4/177	11/6810	0.363636363636364	13.9907550077042	7.0433864273092	0.000126202109384998	0.00678967348491291	0.00650937195775255	H2-Q4/H2-Q6/H2-Q7/H2-T22	4	Muscle	Female	WT	Up
R-MMU-375276	Peptide ligand-binding receptors	8/177	76/6810	0.105263157894737	4.04995539696699	4.36754139575138	0.000742352455324094	0.035950838162145	0.0344666615133067	Ccl5/Cx3cl1/Cx3cr1/Cxcl10/Gpr37l1/Kng2/Penk/Ppbp	8	Muscle	Female	WT	Up
R-MMU-380108	Chemokine receptors bind chemokines	5/177	29/6810	0.172413793103448	6.63354763296318	4.96600782007926	0.000801877431125911	0.035950838162145	0.0344666615133067	Ccl5/Cx3cl1/Cx3cr1/Cxcl10/Ppbp	5	Muscle	Female	WT	Up
R-MMU-1428517	Aerobic respiration and respiratory electron transport	25/170	211/6810	0.118483412322275	4.74630610538054	8.84478970743964	5.3080844164718e-11	2.32494097441465e-08	2.1511710529912e-08	Adhfe1/Atp5mc3/Coa5/D2hgdh/Dlat/Dlst/Fahd1/Fh1/Gid4/Higd2a/Idh3a/Ldha/Me3/Ndufaf5/Ndufaf6/Ndufb2/Ndufb4/Ndufc1/Ndufs1/Pdhb/Pdpr/Pkm/Pyurf/Slc25a12/Uqcrfs1	25	Muscle	Female	WT	Down
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	13/170	52/6810	0.25	10.0147058823529	10.4406185255835	2.51748511245134e-10	4.0267240644912e-08	3.72576006928409e-08	Adamts2/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2/Plod2/Serpinh1	13	Muscle	Female	WT	Down
R-MMU-1474290	Collagen formation	14/170	63/6810	0.222222222222222	8.90196078431373	10.0816560733108	2.75803018115836e-10	4.0267240644912e-08	3.72576006928409e-08	Adamts2/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2/Loxl2/Plod2/Serpinh1	14	Muscle	Female	WT	Down
R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	11/170	40/6810	0.275	11.0161764705882	10.1652886913806	2.09628007743318e-09	2.29542668478933e-07	2.12386271003099e-07	Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2/Loxl2	11	Muscle	Female	WT	Down
R-MMU-8948216	Collagen chain trimerization	10/170	36/6810	0.277777777777778	11.1274509803922	9.74789611263734	1.04686049561075e-08	9.17049794155016e-07	8.48507980652923e-07	Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2	10	Muscle	Female	WT	Down
R-MMU-1442490	Collagen degradation	10/170	41/6810	0.24390243902439	9.77044476327116	9.01225304093319	4.14479181722173e-08	3.02569802657187e-06	2.79955236777257e-06	Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2	10	Muscle	Female	WT	Down
R-MMU-419037	NCAM1 interactions	7/170	18/6810	0.388888888888889	15.578431372549	9.90901073227513	1.34819183019446e-07	8.43582888035962e-06	7.80532112217845e-06	Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2	7	Muscle	Female	WT	Down
R-MMU-1474228	Degradation of the extracellular matrix	12/170	78/6810	0.153846153846154	6.16289592760181	7.33754379701466	4.12586829482502e-07	2.2589128914167e-05	2.0900780177732e-05	Capn11/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2/Eln	12	Muscle	Female	WT	Down
R-MMU-1474244	Extracellular matrix organization	18/170	182/6810	0.0989010989010989	3.96186166774402	6.48024317545805	5.22948381173076e-07	2.5450154550423e-05	2.35479680411268e-05	Adamts2/Capn11/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2/Eln/Loxl2/Plod2/Prkca/Serpinh1/Sparc	18	Muscle	Female	WT	Down
R-MMU-3000171	Non-integrin membrane-ECM interactions	8/170	33/6810	0.242424242424242	9.71122994652406	8.02601178297356	1.04281408127784e-06	4.15229606908812e-05	3.84194661523415e-05	Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Prkca	8	Muscle	Female	WT	Down
R-MMU-3000178	ECM proteoglycans	8/170	33/6810	0.242424242424242	9.71122994652406	8.02601178297356	1.04281408127784e-06	4.15229606908812e-05	3.84194661523415e-05	Col1a1/Col1a2/Col3a1/Col5a1/Col5a3/Col6a1/Col6a2/Sparc	8	Muscle	Female	WT	Down
R-MMU-70268	Pyruvate metabolism	8/170	40/6810	0.2	8.01176470588235	7.11614982829286	4.97592024603417e-06	0.000181621088980247	0.00016804642936168	Dlat/Fahd1/Gid4/Ldha/Me3/Pdhb/Pdpr/Pkm	8	Muscle	Female	WT	Down
R-MMU-375165	NCAM signaling for neurite out-growth	7/170	32/6810	0.21875	8.76286764705882	7.04252628728845	1.06114466727794e-05	0.000357524126359798	0.000330802183726322	Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2	7	Muscle	Female	WT	Down
R-MMU-216083	Integrin cell surface interactions	9/170	64/6810	0.140625	5.63327205882353	5.9584967765622	2.57910307858787e-05	0.000806890820301061	0.00074658247011754	Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2	9	Muscle	Female	WT	Down
R-MMU-186797	Signaling by PDGF	8/170	50/6810	0.16	6.40941176470588	6.14248045860413	2.80810352407434e-05	0.000819966229029707	0.000758680601241137	Col3a1/Col4a1/Col4a2/Col5a1/Col5a3/Col6a1/Col6a2/Stat5b	8	Muscle	Female	WT	Down
R-MMU-2243919	Crosslinking of collagen fibrils	5/170	16/6810	0.3125	12.5183823529412	7.38024533619874	3.19426412401998e-05	0.000822992756659264	0.000761480921206	Col1a1/Col1a2/Col4a1/Col4a2/Loxl2	5	Muscle	Female	WT	Down
R-MMU-70263	Gluconeogenesis	5/170	16/6810	0.3125	12.5183823529412	7.38024533619874	3.19426412401998e-05	0.000822992756659264	0.000761480921206	Eno3/Gapdh/Pgam2/Pgk1/Tpi1	5	Muscle	Female	WT	Down
R-MMU-70171	Glycolysis	8/170	53/6810	0.150943396226415	6.04661487236404	5.90123930912615	4.34958193807949e-05	0.00102221199892425	0.000945810188862858	Eno3/Gapdh/Pfkfb3/Pfkm/Pgam2/Pgk1/Pkm/Tpi1	8	Muscle	Female	WT	Down
R-MMU-8874081	MET activates PTK2 signaling	5/170	17/6810	0.294117647058824	11.7820069204152	7.12156344536672	4.43425296337002e-05	0.00102221199892425	0.000945810188862858	Col1a1/Col1a2/Col3a1/Col5a1/Col5a3	5	Muscle	Female	WT	Down
R-MMU-70326	Glucose metabolism	8/170	59/6810	0.135593220338983	5.43170488534397	5.47009504216035	9.58075663783308e-05	0.00202563162170539	0.00187423257475745	Eno3/Gapdh/Pfkfb3/Pfkm/Pgam2/Pgk1/Pkm/Tpi1	8	Muscle	Female	WT	Down
R-MMU-390522	Striated Muscle Contraction	6/170	31/6810	0.193548387096774	7.75332068311195	6.02972479580309	9.71193243283405e-05	0.00202563162170539	0.00187423257475745	Actc1/Actn3/Mybpc2/Myl1/Tnnc2/Tpm1	6	Muscle	Female	WT	Down
R-MMU-9861718	Regulation of pyruvate metabolism	6/170	32/6810	0.1875	7.5110294117647	5.90685013250667	0.000117082680710393	0.00233100973414328	0.00215678622361251	Dlat/Gid4/Ldha/Pdhb/Pdpr/Pkm	6	Muscle	Female	WT	Down
R-MMU-611105	Respiratory electron transport	11/170	118/6810	0.0932203389830508	3.73429710867398	4.79392051319597	0.000160775280780928	0.0030617205644368	0.00283288252176921	Coa5/Higd2a/Ndufaf5/Ndufaf6/Ndufb2/Ndufb4/Ndufc1/Ndufs1/Pyurf/Slc25a12/Uqcrfs1	11	Muscle	Female	WT	Down
R-MMU-70221	Glycogen breakdown (glycogenolysis)	4/170	14/6810	0.285714285714286	11.4453781512605	6.25955684981768	0.000308525411012166	0.00563058875097204	0.00520974926489842	Pgm1/Phka1/Phkg1/Pygm	4	Muscle	Female	WT	Down
R-MMU-6799198	Complex I biogenesis	7/170	55/6810	0.127272727272727	5.09839572192513	4.88275176520068	0.000394645493523925	0.00691418904653917	0.00639741115817732	Ndufaf5/Ndufaf6/Ndufb2/Ndufb4/Ndufc1/Ndufs1/Pyurf	7	Muscle	Female	WT	Down
R-MMU-8875878	MET promotes cell motility	5/170	27/6810	0.185185185185185	7.41830065359477	5.34654367203685	0.000472468499458461	0.0079592770293387	0.0073643875421663	Col1a1/Col1a2/Col3a1/Col5a1/Col5a3	5	Muscle	Female	WT	Down
R-MMU-8982491	Glycogen metabolism	4/170	18/6810	0.222222222222222	8.90196078431373	5.37099034984113	0.000872241600610088	0.0141496970765636	0.0130921253892742	Pgm1/Phka1/Phkg1/Pygm	4	Muscle	Female	WT	Down
R-MMU-15869	Metabolism of nucleotides	8/170	86/6810	0.0930232558139535	3.72640218878249	4.07105887456027	0.00129501292797219	0.0202577022304221	0.0187436081680185	Adk/Ak1/Ampd1/Dctd/Dut/Entpd4/Nt5c1a/Nudt15	8	Muscle	Female	WT	Down
R-MMU-9837999	Mitochondrial protein degradation	7/170	73/6810	0.0958904109589041	3.84125705076551	3.90499759681219	0.00217594288359984	0.0328642407936803	0.030407913255388	Afg3l2/Alas1/Fh1/Idh3a/Ndufs1/Oxct1/Pdhb	7	Muscle	Female	WT	Down
R-MMU-6806834	Signaling by MET	6/170	60/6810	0.1	4.00588235294118	3.74177617713308	0.00363508711880587	0.0530722719345657	0.0491055628329916	Col1a1/Col1a2/Col3a1/Col5a1/Col5a3/Sh3kbp1	6	Muscle	Female	WT	Down
R-MMU-204174	Regulation of pyruvate dehydrogenase (PDH) complex	3/170	14/6810	0.214285714285714	8.58403361344538	4.54485121235757	0.00454245437779143	0.0641804844346016	0.0593835292173074	Dlat/Pdhb/Pdpr	3	Muscle	Female	WT	Down
R-MMU-397014	Muscle contraction	9/170	132/6810	0.0681818181818182	2.73128342245989	3.21376426147778	0.00558817244372298	0.0764881103234582	0.0707712628563601	Actc1/Actn3/Asph/Casq1/Mybpc2/Myl1/Mylpf/Tnnc2/Tpm1	9	Muscle	Female	WT	Down
R-MMU-71387	Metabolism of carbohydrates	12/170	210/6810	0.0571428571428571	2.2890756302521	3.03597482459382	0.0061196572508753	0.0812245416934359	0.0751536855370652	Eno3/Gapdh/Pfkfb3/Pfkm/Pgam2/Pgk1/Pgm1/Phka1/Phkg1/Pkm/Pygm/Tpi1	12	Muscle	Female	WT	Down
R-MMU-2142753	Arachidonic acid metabolism	3/28	36/6810	0.0833333333333333	20.2678571428571	7.44738596432986	0.000405934014634267	0.0397815334341582	0.0367477107984705	Alox12/Cyp1a1/Cyp1b1	3	Muscle	Female	XL	Up
R-MMU-9018677	Biosynthesis of DHA-derived SPMs	2/28	14/6810	0.142857142857143	34.7448979591837	8.12058360566107	0.00143900564580149	0.0498305761223324	0.0460303925512415	Alox12/Cyp1a1	2	Muscle	Female	XL	Up
R-MMU-9018678	Biosynthesis of specialized proresolving mediators (SPMs)	2/28	15/6810	0.133333333333333	32.4285714285714	7.82919896181364	0.00165617442248163	0.0498305761223324	0.0460303925512415	Alox12/Cyp1a1	2	Muscle	Female	XL	Up
R-MMU-8978868	Fatty acid metabolism	4/28	134/6810	0.0298507462686567	7.26012793176972	4.70239637292976	0.00203390106621765	0.0498305761223324	0.0460303925512415	Alox12/Cyp1a1/Cyp1b1/Tecrl	4	Muscle	Female	XL	Up
R-MMU-1474290	Collagen formation	7/51	63/6810	0.111111111111111	14.8366013071895	9.58362647859266	3.46833656456987e-07	8.80957487400747e-05	8.28749894902485e-05	Adamts2/Col15a1/Col4a1/Col4a2/Col6a1/Ctsl/Serpinh1	7	Muscle	Female	XL	Down
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	6/51	52/6810	0.115384615384615	15.4072398190045	9.05855437126994	2.04202799302678e-06	0.000259337555114401	0.000243968607587936	Adamts2/Col15a1/Col4a1/Col4a2/Col6a1/Serpinh1	6	Muscle	Female	XL	Down
R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	5/51	40/6810	0.125	16.6911764705882	8.64523294826256	1.04087521841094e-05	0.000881274351587927	0.00082904798097994	Col15a1/Col4a1/Col4a2/Col6a1/Ctsl	5	Muscle	Female	XL	Down
R-MMU-1474244	Extracellular matrix organization	8/51	182/6810	0.043956043956044	5.8694246929541	5.78372492652756	5.31478674890049e-05	0.00337488958555181	0.00317488576842213	Adamts2/Col15a1/Col4a1/Col4a2/Col6a1/Ctsl/Serpinh1/Sparc	8	Muscle	Female	XL	Down
R-MMU-8948216	Collagen chain trimerization	4/51	36/6810	0.111111111111111	14.8366013071895	7.23008850054542	0.000137743016508851	0.00699734523864961	0.00658266626263349	Col15a1/Col4a1/Col4a2/Col6a1	4	Muscle	Female	XL	Down
R-MMU-1442490	Collagen degradation	4/51	41/6810	0.0975609756097561	13.0272596843615	6.70937229909899	0.000230364772004153	0.00947183714164942	0.00891051401224376	Col15a1/Col4a1/Col4a2/Col6a1	4	Muscle	Female	XL	Down
R-MMU-1474228	Degradation of the extracellular matrix	5/51	78/6810	0.0641025641025641	8.55957767722474	5.83254789178479	0.000269567588557282	0.00947183714164942	0.00891051401224376	Col15a1/Col4a1/Col4a2/Col6a1/Ctsl	5	Muscle	Female	XL	Down
R-MMU-419037	NCAM1 interactions	3/51	18/6810	0.166666666666667	22.2549019607843	7.84299705535166	0.000298325579264549	0.00947183714164942	0.00891051401224376	Col4a1/Col4a2/Col6a1	3	Muscle	Female	XL	Down
R-MMU-186797	Signaling by PDGF	4/51	50/6810	0.08	10.6823529411765	5.96867725146139	0.000498517205750896	0.0140692633623031	0.0132354860474215	Col4a1/Col4a2/Col6a1/Stat5b	4	Muscle	Female	XL	Down
R-MMU-375165	NCAM signaling for neurite out-growth	3/51	32/6810	0.09375	12.5183823529412	5.67284907854576	0.0016842638916612	0.0427803028481944	0.0402450424639044	Col4a1/Col4a2/Col6a1	3	Muscle	Female	XL	Down
R-MMU-3000157	Laminin interactions	2/51	13/6810	0.153846153846154	20.5429864253394	6.1261764781647	0.00406896261865262	0.093956045921615	0.0883879918118799	Col4a1/Col4a2	2	Muscle	Female	XL	Down
R-MMU-211859	Biological oxidations	7/34	144/7470	0.0486111111111111	10.6801470588235	7.93105098288186	2.97471621090958e-06	0.000389687823629156	0.00034444082442111	Acsm5/Acy3/Cyp2d22/Cyp2e1/Cyp2f2/Fmo2/Gstt2	7	Skin	Male	WT	Up
R-MMU-211981	Xenobiotics	3/34	14/7470	0.214285714285714	47.0798319327731	11.6687128405946	3.03086332215371e-05	0.00198521547601068	0.00175471034440478	Cyp2d22/Cyp2e1/Cyp2f2	3	Skin	Male	WT	Up
R-MMU-9749641	Aspirin ADME	3/34	16/7470	0.1875	41.1948529411765	10.8827020448514	4.63390841031465e-05	0.00202347333917073	0.0017885260531039	Acsm5/Cyp2d22/Cyp2e1	3	Skin	Male	WT	Up
R-MMU-211945	Phase I - Functionalization of compounds	4/34	72/7470	0.0555555555555556	12.2058823529412	6.4603513954028	0.000295729845624664	0.00968515244420775	0.00856060079439817	Cyp2d22/Cyp2e1/Cyp2f2/Fmo2	4	Skin	Male	WT	Up
R-MMU-211897	Cytochrome P450 - arranged by substrate type	3/34	39/7470	0.0769230769230769	16.9004524886878	6.73161321027002	0.000704020764080776	0.0184453440189163	0.0163036387471338	Cyp2d22/Cyp2e1/Cyp2f2	3	Skin	Male	WT	Up
R-MMU-2168880	Scavenging of heme from plasma	2/34	15/7470	0.133333333333333	29.2941176470588	7.41684082037385	0.00203457218165094	0.0379671647562978	0.0335587635451407	Hbb-bs/Jchain	2	Skin	Male	WT	Up
R-MMU-9018677	Biosynthesis of DHA-derived SPMs	2/34	15/7470	0.133333333333333	29.2941176470588	7.41684082037385	0.00203457218165094	0.0379671647562978	0.0335587635451407	Cyp2d22/Cyp2e1	2	Skin	Male	WT	Up
R-MMU-9018678	Biosynthesis of specialized proresolving mediators (SPMs)	2/34	16/7470	0.125	27.4632352941176	7.16488514761188	0.00231860548130063	0.0379671647562978	0.0335587635451407	Cyp2d22/Cyp2e1	2	Skin	Male	WT	Up
R-MMU-9748784	Drug ADME	3/34	69/7470	0.0434782608695652	9.55242966751918	4.82580592526145	0.00367754032443931	0.0535286425001721	0.047313384291032	Acsm5/Cyp2d22/Cyp2e1	3	Skin	Male	WT	Up
R-MMU-1236974	ER-Phagosome pathway	2/34	22/7470	0.0909090909090909	19.9732620320856	6.02607466943265	0.00438768376075648	0.0554056068422947	0.0489724126368214	H2-Q4/Tap2	2	Skin	Male	WT	Up
R-MMU-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	3/34	75/7470	0.04	8.78823529411765	4.58354610239788	0.00465237920049803	0.0554056068422947	0.0489724126368214	Cd300lg/H2-Q4/Pianp	3	Skin	Male	WT	Up
R-MMU-2173782	Binding and Uptake of Ligands by Scavenger Receptors	2/34	26/7470	0.0769230769230769	16.9004524886878	5.49153774419023	0.00610330529571915	0.0666277494782673	0.0588915423271146	Hbb-bs/Jchain	2	Skin	Male	WT	Up
R-MMU-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	2/34	29/7470	0.0689655172413793	15.1521298174442	5.16304782694707	0.0075597082705114	0.0761785987259225	0.0673334339883606	H2-Q4/Tap2	2	Skin	Male	WT	Up
R-MMU-1474244	Extracellular matrix organization	7/28	193/7470	0.0362694300518135	9.67616580310881	7.49023981036003	5.15061064099395e-06	0.000829248313200026	0.000661446840211855	Adamts4/Cd44/Col26a1/Col28a1/Col5a3/Timp1/Tnc	7	Skin	Male	WT	Down
R-MMU-1474228	Degradation of the extracellular matrix	5/28	87/7470	0.0574712643678161	15.3325123152709	8.24766339733512	1.51892767365671e-05	0.00122273677729366	0.000975311453611153	Adamts4/Cd44/Col26a1/Col5a3/Timp1	5	Skin	Male	WT	Down
R-MMU-8948216	Collagen chain trimerization	3/28	36/7470	0.0833333333333333	22.2321428571429	7.83247851331809	0.000310033854457099	0.016638483522531	0.0132716246469355	Col26a1/Col28a1/Col5a3	3	Skin	Male	WT	Down
R-MMU-179812	GRB2 events in EGFR signaling	2/28	12/7470	0.166666666666667	44.4642857142857	9.24224321291542	0.00087377498731192	0.0260491483324388	0.0207780065155772	Epgn/Hbegf	2	Skin	Male	WT	Down
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	3/28	52/7470	0.0576923076923077	15.3914835164835	6.38747531047752	0.000921887702793289	0.0260491483324388	0.0207780065155772	Col26a1/Col28a1/Col5a3	3	Skin	Male	WT	Down
R-MMU-180336	SHC1 events in EGFR signaling	2/28	13/7470	0.153846153846154	41.043956043956	8.86322946496319	0.00103025098015074	0.0260491483324388	0.0207780065155772	Epgn/Hbegf	2	Skin	Male	WT	Down
R-MMU-216083	Integrin cell surface interactions	3/28	62/7470	0.0483870967741935	12.9089861751152	5.77544645174083	0.00153860184146373	0.0260491483324388	0.0207780065155772	Cd44/Col5a3/Tnc	3	Skin	Male	WT	Down
R-MMU-2142845	Hyaluronan metabolism	2/28	16/7470	0.125	33.3482142857143	7.94476436690598	0.00157401596560121	0.0260491483324388	0.0207780065155772	Cd44/Has3	2	Skin	Male	WT	Down
R-MMU-1474290	Collagen formation	3/28	64/7470	0.046875	12.5055803571429	5.66985660829396	0.0016865157319167	0.0260491483324388	0.0207780065155772	Col26a1/Col28a1/Col5a3	3	Skin	Male	WT	Down
R-MMU-9009391	Extra-nuclear estrogen signaling	3/28	64/7470	0.046875	12.5055803571429	5.66985660829396	0.0016865157319167	0.0260491483324388	0.0207780065155772	Epgn/Hbegf/Xpo1	3	Skin	Male	WT	Down
R-MMU-180292	GAB1 signalosome	2/28	17/7470	0.117647058823529	31.3865546218487	7.69317785901438	0.00177975547612936	0.0260491483324388	0.0207780065155772	Epgn/Hbegf	2	Skin	Male	WT	Down
R-MMU-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity	2/28	24/7470	0.0833333333333333	22.2321428571429	6.39003659139617	0.00355378223203635	0.0476799116131544	0.0380317045884592	Eef1e1/Xpo1	2	Skin	Male	WT	Down
R-MMU-445355	Smooth Muscle Contraction	2/28	28/7470	0.0714285714285714	19.0561224489796	5.87116230885701	0.00482231072344332	0.0561800246621344	0.0448117882234743	Myl6b/Tpm3	2	Skin	Male	WT	Down
R-MMU-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	3/28	93/7470	0.032258064516129	8.60599078341014	4.52712816682625	0.00488521953583777	0.0561800246621344	0.0448117882234743	Epgn/Hbegf/Il1rl1	3	Skin	Male	WT	Down
R-MMU-182971	EGFR downregulation	2/28	31/7470	0.0645161290322581	17.2119815668203	5.54785474008351	0.00589121234015839	0.0601927722299305	0.0480125414321773	Epgn/Hbegf	2	Skin	Male	WT	Down
R-MMU-199418	Negative regulation of the PI3K/AKT network	3/28	100/7470	0.03	8.00357142857143	4.32465264663707	0.00598189040794341	0.0601927722299305	0.0480125414321773	Epgn/Hbegf/Il1rl1	3	Skin	Male	WT	Down
R-MMU-3000178	ECM proteoglycans	2/28	36/7470	0.0555555555555556	14.8214285714286	5.09868660160488	0.00788999674645672	0.0747229103635019	0.0596024522023356	Col5a3/Tnc	2	Skin	Male	WT	Down
R-MMU-9730414	MITF-M-regulated melanocyte development	2/28	38/7470	0.0526315789473684	14.0413533834586	4.94341445971231	0.0087636863266767	0.0763424814548733	0.0608942970741716	Eef1e1/Xpo1	2	Skin	Male	WT	Down
R-MMU-8939211	ESR-mediated signaling	3/28	116/7470	0.0258620689655172	6.89963054187192	3.92787275007222	0.00900936116548195	0.0763424814548733	0.0608942970741716	Epgn/Hbegf/Xpo1	3	Skin	Male	WT	Down
R-MMU-1442490	Collagen degradation	2/28	42/7470	0.0476190476190476	12.7040816326531	4.66542758026879	0.0106347557653439	0.0856097839110187	0.068286326493261	Col26a1/Col5a3	2	Skin	Male	WT	Down
R-MMU-8848021	Signaling by PTK6	2/28	45/7470	0.0444444444444444	11.8571428571429	4.48062907498951	0.0121438484990181	0.0888708912882687	0.0708875366928328	Hbegf/Hif1a	2	Skin	Male	WT	Down
R-MMU-9006927	Signaling by Non-Receptor Tyrosine Kinases	2/28	45/7470	0.0444444444444444	11.8571428571429	4.48062907498951	0.0121438484990181	0.0888708912882687	0.0708875366928328	Hbegf/Hif1a	2	Skin	Male	WT	Down
R-MMU-350562	Regulation of ornithine decarboxylase (ODC)	2/28	48/7470	0.0416666666666667	11.1160714285714	4.31258276988212	0.0137413326003093	0.0958830081976966	0.0764807257281399	Azin1/Odc1	2	Skin	Male	WT	Down
R-MMU-177929	Signaling by EGFR	2/28	49/7470	0.0408163265306122	10.8892128279883	4.25984660164301	0.0142931192344393	0.0958830081976966	0.0764807257281399	Epgn/Hbegf	2	Skin	Male	WT	Down
R-MMU-8978868	Fatty acid metabolism	8/80	147/7574	0.054421768707483	5.15238095238095	5.25256303681913	0.000148139189026572	0.0638000894205583	0.0615491897938064	Acacb/Acad10/Acadl/Acadvl/Eci2/Hadha/Mlycd/Slc27a2	8	Skin	Male	XL	Up
R-MMU-9033241	Peroxisomal protein import	5/80	59/7574	0.0847457627118644	8.02330508474576	5.59532316728349	0.000371385864535653	0.0638000894205583	0.0615491897938064	Ech1/Eci2/Mlycd/Slc27a2/Ubc	5	Skin	Male	XL	Up
R-MMU-77289	Mitochondrial Fatty Acid Beta-Oxidation	4/80	34/7574	0.117647058823529	11.1382352941176	6.12122410041178	0.00042065993024544	0.0638000894205583	0.0615491897938064	Acad10/Acadl/Acadvl/Hadha	4	Skin	Male	XL	Up
R-MMU-6805567	Keratinization	60/166	119/7574	0.504201680672269	23.0049610205528	36.2166099646378	3.64767699010161e-71	1.23656249964445e-68	1.19797391674916e-68	Casp14/Dsg4/Klk13/Krt25/Krt26/Krt27/Krt28/Krt31/Krt33a/Krt33b/Krt35/Krt36/Krt39/Krt40/Krt71/Krt72/Krt73/Krt81/Krt83/Krt84/Krt86/Krt87/Krtap1-3/Krtap1-4/Krtap1-5/Krtap10-10/Krtap10-4/Krtap11-1/Krtap13-1/Krtap16-1/Krtap16-3/Krtap19-2/Krtap19-3/Krtap19-5/Krtap2-4/Krtap24-1/Krtap3-1/Krtap3-2/Krtap3-3/Krtap31-1/Krtap4-1/Krtap4-13/Krtap4-16/Krtap4-2/Krtap4-6/Krtap4-7/Krtap4-8/Krtap4-9/Krtap5-4/Krtap5-5/Krtap6-1/Krtap6-3/Krtap6-5/Krtap8-1/Krtap9-1/Krtap9-3/Lipk/Rptn/Tchh/Tgm1	60	Skin	Male	XL	Down
R-MMU-1266738	Developmental Biology	69/166	442/7574	0.156108597285068	7.12268985444039	19.855702803987	1.48099200374029e-42	2.51028144633979e-40	2.43194476403668e-40	Casp14/Col5a2/Col5a3/Col6a1/Col6a2/Dsg4/Egfr/Epha4/Klk13/Krt25/Krt26/Krt27/Krt28/Krt31/Krt33a/Krt33b/Krt35/Krt36/Krt39/Krt40/Krt71/Krt72/Krt73/Krt81/Krt83/Krt84/Krt86/Krt87/Krtap1-3/Krtap1-4/Krtap1-5/Krtap10-10/Krtap10-4/Krtap11-1/Krtap13-1/Krtap16-1/Krtap16-3/Krtap19-2/Krtap19-3/Krtap19-5/Krtap2-4/Krtap24-1/Krtap3-1/Krtap3-2/Krtap3-3/Krtap31-1/Krtap4-1/Krtap4-13/Krtap4-16/Krtap4-2/Krtap4-6/Krtap4-7/Krtap4-8/Krtap4-9/Krtap5-4/Krtap5-5/Krtap6-1/Krtap6-3/Krtap6-5/Krtap8-1/Krtap9-1/Krtap9-3/Lipk/Rptn/Sema4a/Sh3kbp1/Tchh/Tgm1/Tubb2a	69	Skin	Male	XL	Down
