pathway	pval	padj	ES	NES	collection	label	dataset	contrast	tissue	sex
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.801457194899818	0.960218405345367	-0.231123574536475	-0.768316013350168	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COLLAGEN_DEGRADATION	0.725694444444444	0.95025638568074	-0.224197098280228	-0.839386224357885	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COLLAGEN_FORMATION	0.537585421412301	0.864961158810817	0.224158670138649	0.949439061048498	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.175704989154013	0.582218839476641	0.392621628158567	1.2788980152893	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COMPLEMENT_CASCADE	0.0352322885934738	0.292340642544196	0.366637263467718	1.44057554845582	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COMPLEX_III_ASSEMBLY	0.0344657790602686	0.292340642544196	-0.479643487614566	-1.55802471585248	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COMPLEX_IV_ASSEMBLY	0.0112172818997153	0.146873732109194	-0.426082685133199	-1.58914181970142	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COMPLEX_I_BIOGENESIS	0.00493587678738972	0.0935022697082883	-0.399997826730451	-1.63370301852822	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.032602114690746	0.284630636082687	-0.480728261059963	-1.59013706144285	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	0.581395348837209	0.88073019255815	-0.229464789900164	-0.924866089094145	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	0.584229390681004	0.88073019255815	-0.271255152905992	-0.897248834075439	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	0.327715355805243	0.719634570060986	-0.388747806205768	-1.1083717528897	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	0.470260223048327	0.823933613007931	-0.320607423858805	-0.977918276899781	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.896487985212569	0.993906019233814	-0.21534026741537	-0.669903985412722	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	0.181818181818182	0.588856304985337	-0.361728028675472	-1.23241280427187	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	0.046594982078853	0.357109633642507	-0.457822246795633	-1.514369304142	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.166368515205725	0.580884916366873	-0.300610178121837	-1.21162013528263	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.265734265734266	0.674844563938834	-0.26372830617058	-1.10513888873214	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.238779174147217	0.636323091007253	-0.316161432201432	-1.15905327686507	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.423407917383821	0.80390743854592	-0.236763382857661	-1.00794610743359	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CO_INHIBITION_BY_CTLA4	0.577006507592191	0.88073019255815	0.277364295646299	0.903466904963536	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CO_STIMULATION_BY_CD28	0.612959719789842	0.903688045035245	-0.236853980108191	-0.897988262820081	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0.169776119402985	0.580884916366873	-0.42284468795002	-1.26768582801325	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CRISTAE_FORMATION	0.000883166099866657	0.0316678130095044	-0.656007330798491	-1.93318605951627	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	0.903846153846154	0.993906019233814	0.227472468847406	0.675725821750605	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.454545454545455	0.819358861502347	-0.26687063665864	-0.985300771163198	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.284403669724771	0.681472054300562	-0.338508295181387	-1.13536030619261	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	0.0221397881600011	0.220082646659813	-0.348331446103249	-1.45726208366636	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.0197817333737277	0.208047129233387	-0.408472036021867	-1.53515132371279	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.488262910798122	0.835120890019275	0.254525862703943	0.987435391104344	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CYTOPROTECTION_BY_HMOX1	0.319642857142857	0.713285779676534	-0.277410597026404	-1.08729164131473	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	0.903669724770642	0.993906019233814	0.182184337803106	0.765569853371181	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.578651685393258	0.88073019255815	-0.317472250563647	-0.90515565421562	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	0.1669341894061	0.580884916366873	-0.267529930690676	-1.1893919551803	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DAG_AND_IP3_SIGNALING	0.997727272727273	1	0.157095084402932	0.570967313774438	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DAP12_INTERACTIONS	0.202272727272727	0.602616671162665	0.328929620080427	1.19550565386541	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DAP12_SIGNALING	0.354347826086957	0.735922009858716	0.301463931943683	1.06029854360732	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DARPP_32_EVENTS	0.830357142857143	0.971241014455519	0.22141081386378	0.737826976885984	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	0.491949910554562	0.839939962107232	-0.240711104387532	-0.970194764143508	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.00491285831306095	0.0935022697082883	0.452275812812065	1.68715383304544	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.236331569664903	0.636323091007253	-0.294970501284465	-1.14821558534955	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEADENYLATION_OF_MRNA	0.270609318996416	0.679311926605505	-0.350033514390541	-1.15782929581097	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEATH_RECEPTOR_SIGNALING	0.00374903100444107	0.0800856835842306	0.316194397486826	1.55094239002809	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.15669014084507	0.571854557028822	-0.329939512789477	-1.25544161442675	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.228632478632479	0.627177618980898	0.398773329110737	1.18458922466937	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	0.459507042253521	0.819358861502347	-0.259357144853139	-0.986871047649558	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.602587800369686	0.897623370283627	-0.290670180336363	-0.90424849279288	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	0.756505576208178	0.956557514197695	-0.258506273128083	-0.788497053943864	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEGRADATION_OF_AXIN	0.139329805996473	0.549534756431308	-0.345527925594165	-1.28109489980326	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	0.302325581395349	0.705841237331253	-0.264620415130855	-1.08968886495558	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS	0.149911816578483	0.560282287490234	-0.333422350075224	-1.27280151752786	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEGRADATION_OF_DVL	0.524390243902439	0.857471994915389	-0.252997199196065	-0.943592508069444	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.281961471103327	0.681472054300562	-0.292749767537165	-1.10023490843626	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.177339901477833	0.582218839476641	0.25825944748167	1.17226009927292	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA	0.508547008547009	0.84575402373015	0.314994413387816	0.935717011873274	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.152173913043478	0.565861513687601	-0.371342064203086	-1.27809315314666	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	0.572953736654804	0.88073019255815	-0.260289915183768	-0.919288492157951	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEUBIQUITINATION	0.165137614678899	0.580884916366873	-0.233698576852891	-1.15438650701296	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEVELOPMENTAL_CELL_LINEAGES	0.345132743362832	0.734138293085346	-0.267160777796846	-1.07151971233398	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS	0.34982332155477	0.735922009858716	-0.270626883725217	-1.03963475638528	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS	0.551785714285714	0.868735697940503	-0.25525046119565	-0.925100794024703	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN	0.666666666666667	0.926798600313427	-0.299274028847724	-0.853270101215028	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	0.279279279279279	0.681472054300562	0.333137048830397	1.12839557733745	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0.709382151029748	0.947761344373358	0.238009228932055	0.85689295630345	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS	0.954248366013072	1	0.194330598786809	0.58907979267652	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	0.190889370932755	0.593510531155581	0.378300740891089	1.23225016659726	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	0.623831775700935	0.907720438845998	0.237901687155722	0.917640792691566	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	0.00479044568551462	0.0935022697082883	0.493287152534324	1.73497255887332	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_DNA_REPAIR	0.166374781085814	0.580884916366873	-0.324288861031402	-1.22948151783843	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_GLYCOSYLATION	0.301546391752577	0.705841237331253	0.227474547666597	1.07050866585068	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_HEMOSTASIS	0.0343932197323827	0.292340642544196	0.513844351512535	1.55763078973002	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	0.550724637681159	0.868735697940503	-0.270461958334798	-0.930881821525325	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_METABOLISM	0.157303370786517	0.571854557028822	0.220307297205245	1.14647895615036	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	0.0875	0.489421088633272	-0.382122852449687	-1.38492268558618	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH	0.671957671957672	0.930237628079355	-0.22419367197236	-0.87270648140898	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0.198288159771755	0.601587502995954	-0.207187318642714	-1.09718034995957	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0.871753246753247	0.983416022180067	-0.177332309668344	-0.806294995059913	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_DAMAGE_BYPASS	0.512323943661972	0.84575402373015	-0.249628946182935	-0.949854609876685	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	0.780542986425339	0.958313853825775	0.215861857319453	0.812556240628987	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.738351254480287	0.952833752568391	-0.230611103426164	-0.839403060321093	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	0.0794165316045381	0.469024692535037	-0.279544761263218	-1.27381902130632	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.653239929947461	0.923498003320321	-0.232138080837806	-0.880108798892506	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_METHYLATION	0.96078431372549	1	0.188830438738348	0.572407003310036	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_REPAIR	0.507352941176471	0.84575402373015	-0.192895540972932	-0.982934865343747	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_REPLICATION	0.0183707465973017	0.204084378945234	-0.306425576156033	-1.4019031480111	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_REPLICATION_PRE_INITIATION	0.0111346460106443	0.146873732109194	-0.334984068986541	-1.46671230731545	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DNA_STRAND_ELONGATION	0.616636528028933	0.905681185489743	-0.258100808716255	-0.896215885294334	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.842696629213483	0.971473623853211	-0.256731591007331	-0.731975946885064	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	0.328440366972477	0.719634570060986	-0.325527203431075	-1.09182159085197	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.656307129798903	0.923498003320321	-0.255161340483829	-0.867998799174107	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.420765027322404	0.80390743854592	-0.309220362696217	-1.02793043414079	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.0907473309608541	0.489421088633272	-0.323548586734798	-1.32903774075224	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	0.269724770642202	0.679311926605505	-0.389208598182706	-1.14695766484018	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	0.176795580110497	0.582218839476641	-0.432703883711502	-1.25653506034875	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.243093922651934	0.645236489048735	-0.408674192055967	-1.18675489152854	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	0.412844036697248	0.79405251502689	-0.347059619906515	-1.02274896563676	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.106194690265487	0.501550694169806	0.379850368016805	1.33930749749734	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.0249781145536565	0.23658516048935	-0.34487958259238	-1.44545040708966	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DRUG_ADME	0.00400998953720245	0.0838756144864845	-0.37772307230139	-1.58304994950774	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DUAL_INCISION_IN_GG_NER	0.88235294117647	0.988707983193277	-0.201311502898577	-0.743252916594594	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_DUAL_INCISION_IN_TC_NER	0.724508050089445	0.95025638568074	-0.213517686592617	-0.860590715626835	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.0399654961533116	0.320192251807683	-0.494508079041778	-1.55848565029024	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	0.0845070422535211	0.482790038469326	-0.36476751042069	-1.3879644432438	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	0.663615560640732	0.924091571266706	0.245439552258458	0.883643985034648	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ECM_PROTEOGLYCANS	0.689497716894977	0.941211298877513	0.216835338649454	0.881062962370794	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.631868131868132	0.90797057020233	-0.27858443590881	-0.88750837042353	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EGFR_DOWNREGULATION	0.277899343544858	0.681472054300562	0.324276635593538	1.12774951870557	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.358595194085028	0.740801594364954	-0.353783759228581	-1.10058909615994	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ELASTIC_FIBRE_FORMATION	0.26530612244898	0.674844563938834	0.30223608439148	1.12745089129411	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ENDOGENOUS_STEROLS	0.798283261802575	0.958313853825775	0.243372830421754	0.771469255925622	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.449725776965265	0.819358861502347	-0.291575357846269	-0.991870712073491	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.886238532110092	0.991954834156669	-0.206701085606308	-0.693277568629659	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.958483754512635	1	-0.182192610153557	-0.591815790258415	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.310160427807487	0.713285779676534	-0.302283043303771	-1.09167854231362	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPHRIN_SIGNALING	0.093681917211329	0.489421088633272	0.471153720183286	1.42822148203652	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.000273911953248639	0.0152782000589796	0.519925232293677	1.99661987092839	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPH_EPHRIN_SIGNALING	0.0349887474280811	0.292340642544196	0.305381030399877	1.36875083332919	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	0.0307968412893367	0.276071684415126	-0.310996251523757	-1.4016822917036	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.276435045317221	0.681472054300562	-0.216748706588199	-1.07897263058565	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	0.00118873634131641	0.0374433796006951	-0.403912931878275	-1.72793653393828	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.280434782608696	0.681472054300562	0.318917994470731	1.1216873703175	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ERK_MAPK_TARGETS	0.269736842105263	0.679311926605505	0.348760304378217	1.15791936971102	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	0.76837416481069	0.958313853825775	0.234464363628488	0.773266825767783	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.303370786516854	0.705841237331253	-0.234083128733873	-1.0709350021788	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ESR_MEDIATED_SIGNALING	0.33125	0.722989130434783	-0.22499380655142	-1.05747020152828	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.961794019933555	1	-0.16821446682712	-0.731692779257965	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.69047619047619	0.941211298877513	-0.26758474604434	-0.852465792416855	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.454767726161369	0.819358861502347	0.221067921323908	0.999724644369555	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.873770491803279	0.984585380213795	-0.179111639629821	-0.800197556449212	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	0.513562386980108	0.84575402373015	-0.304813970563343	-0.960648004076047	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.648550724637681	0.920830581847531	-0.254040915615923	-0.874363521311848	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	0.724199288256228	0.95025638568074	-0.236396237592989	-0.83490111653094	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EXTENSION_OF_TELOMERES	0.98943661971831	1	-0.153810632031354	-0.585259602770437	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.0823529411764706	0.479281036934029	0.226507288836076	1.20041109625635	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.15742397137746	0.571854557028822	-0.302549471222559	-1.21943652587769	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.83206106870229	0.971241014455519	0.177844048401308	0.840699910911278	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_FANCONI_ANEMIA_PATHWAY	0.473684210526316	0.823933613007931	0.272761151142461	0.982008597800708	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
REACTOME_FATTY_ACID_METABOLISM	0.000935664193996691	0.0323933396818165	-0.354155220536244	-1.65081136307568	Reactome	GXL_C1_Liver_male	GXL	C1	Liver	male
